"Days";"Channel";"Marketing spend";"Compare range: Marketing spend"
"2023-11-17";"Google";"5920.72";"0"
"2023-11-17";"TikTok";"782.3209999999999";"0"
"2023-11-18";"CJ";"1235.7866005000003";"0"
"2023-11-18";"Facebook";"33079.44885163007";"0"
"2023-11-18";"Google";"6679.603";"0"
"2023-11-18";"TikTok";"1156.484";"0"
"2023-11-19";"CJ";"736.8106135000002";"0"
"2023-11-19";"Facebook";"32844.834792010064";"0"
"2023-11-19";"Google";"7607.900000000001";"0"
"2023-11-19";"TikTok";"1156.483";"0"
"2023-11-20";"CJ";"261.31849631999995";"0"
"2023-11-20";"Facebook";"19118.782647935972";"0"
"2023-11-20";"Google";"9141.869999999999";"0"
"2023-11-20";"TikTok";"1118.0780000000002";"0"
"2023-11-21";"CJ";"1643.3157168000002";"0"
"2023-11-21";"Facebook";"60842.22276438";"0"
"2023-11-21";"Google";"10202.27";"0"
"2023-11-21";"TikTok";"1658.025";"0"
"2023-11-22";"CJ";"4151.7647801";"0"
"2023-11-22";"Facebook";"156087.05419968496";"0"
"2023-11-22";"Google";"11237.95";"0"
"2023-11-22";"TikTok";"3423.6589999999997";"0"
"2023-11-23";"CJ";"2661.801324";"0"
"2023-11-23";"Facebook";"178438.03040634017";"0"
"2023-11-23";"Google";"11154.31";"0"
"2023-11-23";"TikTok";"3114.2709999999997";"0"
"2023-11-24";"CJ";"7198.730169450001";"0"
"2023-11-24";"Facebook";"234374.81440198523";"0"
"2023-11-24";"Google";"17032.266";"0"
"2023-11-24";"TikTok";"5114.591";"0"
"2023-11-25";"CJ";"5885.4728808400005";"0"
"2023-11-25";"Facebook";"221723.83923894807";"0"
"2023-11-25";"Google";"14002.323999999997";"0"
"2023-11-25";"TikTok";"9507.388";"0"
"2023-11-26";"CJ";"4173.005012760001";"0"
"2023-11-26";"Facebook";"256202.96297277615";"0"
"2023-11-26";"Google";"15308.670000000002";"0"
"2023-11-26";"TikTok";"2662.0969999999993";"0"
"2023-11-27";"CJ";"3874.34241855";"0"
"2023-11-27";"Facebook";"176168.56478750997";"0"
"2023-11-27";"Google";"13746.279999999999";"0"
"2023-11-27";"TikTok";"5077.092";"0"
"2023-11-28";"CJ";"5535.8648762249995";"0"
"2023-11-28";"Facebook";"253019.75110837503";"0"
"2023-11-28";"Google";"11259.789999999999";"0"
"2023-11-28";"TikTok";"1.712";"0"
"2023-11-29";"CJ";"4393.348362749999";"0"
"2023-11-29";"Facebook";"106205.69021459995";"0"
"2023-11-29";"Google";"7240.705";"0"
"2023-11-30";"CJ";"2187.2105002";"0"
"2023-11-30";"Facebook";"14860.873903479991";"0"
"2023-11-30";"Google";"6533.139999999999";"0"
"2023-11-30";"TikTok";"2243.179";"0"
"2023-12-01";"CJ";"504.2488481500001";"0"
"2023-12-01";"Facebook";"34168.367314369985";"0"
"2023-12-01";"Google";"5444.23";"0"
"2023-12-01";"TikTok";"4572.3369999999995";"0"
"2023-12-02";"CJ";"1816.48672205";"0"
"2023-12-02";"Facebook";"84628.784241365";"0"
"2023-12-02";"Google";"5661.41";"0"
"2023-12-02";"TikTok";"4542.718000000001";"0"
"2023-12-03";"CJ";"1531.1774022999998";"0"
"2023-12-03";"Facebook";"88044.50533105498";"0"
"2023-12-03";"Google";"6157.014";"0"
"2023-12-03";"TikTok";"4542.72";"0"
"2023-12-04";"CJ";"435.1311884";"0"
"2023-12-04";"Facebook";"82692.23120463995";"0"
"2023-12-04";"Google";"7241.351";"0"
"2023-12-04";"TikTok";"2254.151";"0"
"2023-12-05";"CJ";"1684.8857287500002";"0"
"2023-12-05";"Facebook";"34115.080875125";"0"
"2023-12-05";"Google";"6082.7300000000005";"0"
"2023-12-06";"CJ";"1576.4565033000001";"0"
"2023-12-06";"Facebook";"30979.172912624996";"0"
"2023-12-06";"Google";"5000.23";"0"
"2023-12-07";"CJ";"1322.6481932000002";"0"
"2023-12-07";"Facebook";"43447.44153015995";"0"
"2023-12-07";"Google";"6690.23";"0"
"2023-12-08";"CJ";"1259.61631146";"0"
"2023-12-08";"Facebook";"23134.95292048202";"0"
"2023-12-08";"Google";"5331.299999999999";"0"
"2023-12-09";"CJ";"889.68684";"0"
"2023-12-09";"Facebook";"24052.128973487994";"0"
"2023-12-09";"Google";"4404.43";"0"
"2023-12-10";"CJ";"1126.44820848";"0"
"2023-12-10";"Facebook";"32261.604387095955";"0"
"2023-12-10";"Google";"6778.959999999999";"0"
"2023-12-11";"CJ";"719.5605000500001";"0"
"2023-12-11";"Facebook";"34573.80735231498";"0"
"2023-12-11";"Google";"8269.788";"0"
"2023-12-12";"CJ";"418.02315699999997";"0"
"2023-12-12";"Facebook";"62231.80338905007";"0"
"2023-12-12";"Google";"7189.5";"0"
"2023-12-12";"TikTok";"1128.4099999999999";"0"
"2023-12-13";"CJ";"1066.8824312999998";"0"
"2023-12-13";"Facebook";"38567.64321207006";"0"
"2023-12-13";"Google";"6705.597";"0"
"2023-12-13";"TikTok";"1126.7749999999999";"0"
"2023-12-14";"CJ";"684.3787831499999";"0"
"2023-12-14";"Facebook";"17657.383581869966";"0"
"2023-12-14";"Google";"7966.031";"0"
"2023-12-14";"TikTok";"1120.062";"0"
"2023-12-15";"CJ";"2018.8450394999998";"0"
"2023-12-15";"Facebook";"24511.103882644937";"0"
"2023-12-15";"Google";"5908.135";"0"
"2023-12-15";"TikTok";"1126.511";"0"
"2023-12-16";"CJ";"2701.7144695";"0"
"2023-12-16";"Facebook";"28052.810400100017";"0"
"2023-12-16";"Google";"8847.103";"0"
"2023-12-16";"TikTok";"1111.486";"0"
"2023-12-17";"CJ";"1089.4289365";"0"
"2023-12-17";"Facebook";"29354.70396410008";"0"
"2023-12-17";"Google";"8688.705000000002";"0"
"2023-12-17";"TikTok";"1111.4859999999999";"0"
"2023-12-18";"CJ";"1628.9759579999998";"0"
"2023-12-18";"Facebook";"29591.80491803997";"0"
"2023-12-18";"Google";"8044.518";"0"
"2023-12-18";"TikTok";"1119.458";"0"
"2023-12-19";"CJ";"833.661898";"0"
"2023-12-19";"Facebook";"34697.44696418005";"0"
"2023-12-19";"Google";"1502.8890000000001";"0"
"2023-12-19";"TikTok";"540.574";"0"
"2023-12-20";"CJ";"220.143262";"0"
"2023-12-20";"Facebook";"19899.832373999998";"0"
"2023-12-20";"Google";"396.06899999999996";"0"
"2023-12-21";"CJ";"1672.3164789000002";"0"
"2023-12-21";"Facebook";"47853.94095440996";"0"
"2023-12-21";"Google";"2945.12";"0"
"2023-12-22";"CJ";"1002.0173983";"0"
"2023-12-22";"Facebook";"26285.976785774987";"0"
"2023-12-22";"Google";"6451.82";"0"
"2023-12-23";"CJ";"1044.62334324";"0"
"2023-12-23";"Facebook";"19482.210329520007";"0"
"2023-12-23";"Google";"4842.891";"0"
"2023-12-24";"CJ";"276.32192918000004";"0"
"2023-12-24";"Facebook";"30153.10760178198";"0"
"2023-12-24";"Google";"3639.7290000000003";"0"
"2023-12-25";"CJ";"310.2096998";"0"
"2023-12-25";"Facebook";"35866.557783979995";"0"
"2023-12-25";"Google";"4955.599";"0"
"2023-12-26";"CJ";"4797.7559603";"0"
"2023-12-26";"Facebook";"48233.20878718993";"0"
"2023-12-26";"Google";"6410.2880000000005";"0"
"2023-12-27";"CJ";"2804.4406065";"0"
"2023-12-27";"Facebook";"56300.71141365003";"0"
"2023-12-27";"Google";"6819.575";"0"
"2023-12-28";"CJ";"1773.6004440000002";"0"
"2023-12-28";"Facebook";"50116.80169079995";"0"
"2023-12-28";"Google";"6616.124";"0"
"2023-12-28";"TikTok";"1634.2079999999999";"0"
"2023-12-29";"CJ";"4971.7880784";"0"
"2023-12-29";"Facebook";"53032.236388560086";"0"
"2023-12-29";"Google";"8762.151000000002";"0"
"2023-12-29";"TikTok";"3752.1090000000004";"0"
"2023-12-30";"CJ";"2739.2843624999996";"0"
"2023-12-30";"Facebook";"72109.10488250002";"0"
"2023-12-30";"Google";"8856.875";"0"
"2023-12-30";"TikTok";"3757.9439999999995";"0"
"2023-12-31";"CJ";"350.53169999999994";"0"
"2023-12-31";"Facebook";"52177.77169299999";"0"
"2023-12-31";"Google";"7582.546";"0"
"2023-12-31";"TikTok";"204.10399999999998";"0"
"2024-01-01";"CJ";"1933.0287434999998";"0"
"2024-01-01";"Facebook";"45107.363435549996";"0"
"2024-01-01";"Google";"6891.793000000001";"0"
"2024-01-02";"CJ";"2419.8605438";"0"
"2024-01-02";"Facebook";"38392.62499999994";"0"
"2024-01-02";"Google";"7905.463";"0"
"2024-01-03";"CJ";"4224.912260625";"0"
"2024-01-03";"Facebook";"36633.30499999999";"0"
"2024-01-03";"Google";"8331.849999999999";"0"
"2024-01-04";"CJ";"2082.3376931499997";"0"
"2024-01-04";"Facebook";"33809.88999999992";"0"
"2024-01-04";"Google";"8026.985000000001";"0"
"2024-01-05";"CJ";"4888.90841577";"0"
"2024-01-05";"Facebook";"32747.35900000001";"0"
"2024-01-05";"Google";"5978.842999999999";"0"
"2024-01-06";"CJ";"3808.72944984";"0"
"2024-01-06";"Facebook";"32574.21299999995";"0"
"2024-01-06";"Google";"6479.456";"0"
"2024-01-07";"CJ";"1742.7710778799997";"0"
"2024-01-07";"Facebook";"46962.273000000016";"0"
"2024-01-07";"Google";"9100.062";"0"
"2024-01-08";"CJ";"1672.5451824000002";"0"
"2024-01-08";"Facebook";"68778.35400000012";"0"
"2024-01-08";"Google";"8590.783";"0"
"2024-01-09";"CJ";"647.5648607999999";"0"
"2024-01-09";"Facebook";"61091.89499999989";"0"
"2024-01-09";"Google";"10020.711";"0"
"2024-01-10";"CJ";"3966.957170100001";"0"
"2024-01-10";"Facebook";"60745.82200000013";"0"
"2024-01-10";"Google";"7307.673999999999";"0"
"2024-01-11";"CJ";"1232.9032111000001";"0"
"2024-01-11";"Facebook";"58474.78499999996";"0"
"2024-01-11";"Google";"6267.416000000001";"0"
"2024-01-12";"CJ";"585.87357735";"0"
"2024-01-12";"Facebook";"58181.569";"0"
"2024-01-12";"Google";"6998.496";"0"
"2024-01-13";"CJ";"828.5201400000001";"0"
"2024-01-13";"Facebook";"63473.252999999895";"0"
"2024-01-13";"Google";"6105.117";"0"
"2024-01-14";"CJ";"2446.175103";"0"
"2024-01-14";"Facebook";"64910.709999999846";"0"
"2024-01-14";"Google";"8519.747000000001";"0"
"2024-01-15";"CJ";"643.3021994099998";"0"
"2024-01-15";"Facebook";"63290.40099999991";"0"
"2024-01-15";"Google";"7350.433999999999";"0"
"2024-01-16";"CJ";"1608.2444962499999";"0"
"2024-01-16";"Facebook";"56057.22099999995";"0"
"2024-01-16";"Google";"6939.639999999999";"0"
"2024-01-17";"CJ";"1144.5593612";"0"
"2024-01-17";"Facebook";"43576.17299999991";"0"
"2024-01-17";"Google";"5474.348";"0"
"2024-01-18";"CJ";"1169.01846269";"0"
"2024-01-18";"Facebook";"44370.83399999986";"0"
"2024-01-18";"Google";"5178.226000000001";"0"
"2024-01-19";"CJ";"868.6350936";"0"
"2024-01-19";"Facebook";"40447.35599999986";"0"
"2024-01-19";"Google";"4416.272";"0"
"2024-01-20";"CJ";"1831.1489019200003";"0"
"2024-01-20";"Facebook";"43356.33599999994";"0"
"2024-01-20";"Google";"5577.040000000001";"0"
"2024-01-21";"CJ";"400.70117416000005";"0"
"2024-01-21";"Facebook";"43135.24499999992";"0"
"2024-01-21";"Google";"8800.701000000001";"0"
"2024-01-22";"CJ";"782.0564434199999";"0"
"2024-01-22";"Facebook";"35574.46699999987";"0"
"2024-01-22";"Google";"5872.17";"0"
"2024-01-23";"CJ";"1328.10012192";"0"
"2024-01-23";"Facebook";"25703.605000000007";"0"
"2024-01-23";"Google";"5976.476";"0"
"2024-01-24";"CJ";"1006.11744";"0"
"2024-01-24";"Facebook";"34109.58799999987";"0"
"2024-01-24";"Google";"6371.003000000001";"0"
"2024-01-25";"CJ";"451.97435790000003";"0"
"2024-01-25";"Facebook";"23498.713999999993";"0"
"2024-01-25";"Google";"5783.927";"0"
"2024-01-26";"CJ";"1237.2161603200002";"0"
"2024-01-26";"Facebook";"12127.541000000003";"0"
"2024-01-26";"Google";"5099.719999999999";"0"
"2024-01-27";"CJ";"1406.7763710000002";"0"
"2024-01-27";"Facebook";"11102.045999999984";"0"
"2024-01-27";"Google";"4630.766";"0"
"2024-01-28";"CJ";"1188.9913447499998";"0"
"2024-01-28";"Facebook";"14754.514000000014";"0"
"2024-01-28";"Google";"6307.122";"0"
"2024-01-29";"CJ";"5406.85887021";"0"
"2024-01-29";"Facebook";"29467.53799999997";"0"
"2024-01-29";"Google";"5471.128";"0"
"2024-01-30";"CJ";"1009.97514785";"0"
"2024-01-30";"Facebook";"22859.026000000056";"0"
"2024-01-30";"Google";"5691.410000000001";"0"
"2024-01-30";"TikTok";"19.534";"0"
"2024-01-31";"CJ";"1005.8457264";"0"
"2024-01-31";"Facebook";"17799.487999999983";"0"
"2024-01-31";"Google";"5878.71";"0"
"2024-01-31";"TikTok";"492.272";"0"
"2024-02-01";"CJ";"423.5290721500001";"0"
"2024-02-01";"Facebook";"15692.073000000015";"0"
"2024-02-01";"Google";"6302.56";"0"
"2024-02-01";"TikTok";"758.593";"0"
"2024-02-02";"Facebook";"15177.993999999995";"0"
"2024-02-02";"Google";"9101.725999999999";"0"
"2024-02-02";"TikTok";"762.765";"0"
"2024-02-03";"Facebook";"14975.592000000006";"0"
"2024-02-03";"Google";"6824.281";"0"
"2024-02-03";"TikTok";"693.747";"0"
"2024-02-04";"CJ";"989.8012886999999";"0"
"2024-02-04";"Facebook";"17041.242000000006";"0"
"2024-02-04";"Google";"6855.82";"0"
"2024-02-04";"TikTok";"684.832";"0"
"2024-02-05";"Facebook";"18062.720999999983";"0"
"2024-02-05";"Google";"5781.24";"0"
"2024-02-05";"TikTok";"681.093";"0"
"2024-02-06";"CJ";"396.9380625";"0"
"2024-02-06";"Facebook";"19035.957000000002";"0"
"2024-02-06";"Google";"4802.8099999999995";"0"
"2024-02-06";"TikTok";"684.343";"0"
"2024-02-07";"Facebook";"30899.202999999863";"0"
"2024-02-07";"Google";"4946.889999999999";"0"
"2024-02-07";"TikTok";"659.669";"0"
"2024-02-08";"Facebook";"15178.790999999981";"0"
"2024-02-08";"Google";"4061.8860000000004";"0"
"2024-02-08";"TikTok";"0";"0"
"2024-02-09";"CJ";"156.78830997";"0"
"2024-02-09";"Facebook";"20017.88699999999";"0"
"2024-02-09";"Google";"2945.576";"0"
"2024-02-10";"CJ";"447.43957499999993";"0"
"2024-02-10";"Facebook";"21739.248999999993";"0"
"2024-02-10";"Google";"2649.207";"0"
"2024-02-11";"Facebook";"22053.440999999995";"0"
"2024-02-11";"Google";"2762.4289999999996";"0"
"2024-02-12";"Facebook";"27040.370000000003";"0"
"2024-02-12";"Google";"3032.0999999999995";"0"
"2024-02-13";"Facebook";"31921.995000000003";"0"
"2024-02-13";"Google";"2850.08";"0"
"2024-02-14";"Facebook";"18374.24099999999";"0"
"2024-02-14";"Google";"3420.4499999999994";"0"
"2024-02-15";"Facebook";"19836.172";"0"
"2024-02-15";"Google";"2161";"0"
"2024-02-16";"Facebook";"21277.212";"0"
"2024-02-16";"Google";"2416.4300000000003";"0"
"2024-02-17";"Facebook";"21607.24699999999";"0"
"2024-02-17";"Google";"2746.71";"0"
"2024-02-18";"CJ";"362.11862219999995";"0"
"2024-02-18";"Facebook";"28284.068";"0"
"2024-02-18";"Google";"2658.1";"0"
"2024-02-19";"Facebook";"32229.898";"0"
"2024-02-19";"Google";"3630.2";"0"
"2024-02-20";"Facebook";"30281.772000000004";"0"
"2024-02-20";"Google";"2502.9399999999996";"0"
"2024-02-21";"Facebook";"25147.242999999995";"0"
"2024-02-21";"Google";"2367.4";"0"
"2024-02-22";"CJ";"657.2160576";"0"
"2024-02-22";"Facebook";"32391.50900000001";"0"
"2024-02-22";"Google";"2759.75";"0"
"2024-02-22";"TikTok";"279.424";"0"
"2024-02-23";"CJ";"296.53626875";"0"
"2024-02-23";"Facebook";"42833.14199999995";"0"
"2024-02-23";"Google";"5762.99";"0"
"2024-02-23";"TikTok";"416.81500000000005";"0"
"2024-02-24";"Facebook";"28590.133999999984";"0"
"2024-02-24";"Google";"1909.31";"0"
"2024-02-25";"Facebook";"36646.99099999998";"0"
"2024-02-25";"Google";"2436.99";"0"
"2024-02-25";"TikTok";"677.5350000000001";"0"
"2024-02-26";"CJ";"351.11663999999996";"0"
"2024-02-26";"Facebook";"27633.94800000001";"0"
"2024-02-26";"Google";"2309.96";"0"
"2024-02-26";"TikTok";"1117.558";"0"
"2024-02-27";"Facebook";"22116.336000000003";"0"
"2024-02-27";"Google";"2717.09";"0"
"2024-02-27";"TikTok";"1037.786";"0"
"2024-02-28";"Facebook";"13700.384999999998";"0"
"2024-02-28";"Google";"4395.02";"0"
"2024-02-28";"TikTok";"0.224";"0"
"2024-02-29";"Facebook";"12255.569000000005";"0"
"2024-02-29";"Google";"3544.08";"0"
"2024-03-01";"Facebook";"17630.65600000001";"0"
"2024-03-01";"Google";"2214.64";"0"
"2024-03-02";"Facebook";"36766.91300000001";"0"
"2024-03-02";"Google";"2366.03";"0"
"2024-03-02";"TikTok";"5289.224999999999";"0"
"2024-03-03";"Facebook";"32420.83200000002";"0"
"2024-03-03";"Google";"2620.97";"0"
"2024-03-03";"TikTok";"6464.584000000001";"0"
"2024-03-04";"Facebook";"36755.72699999996";"0"
"2024-03-04";"Google";"2794.44";"0"
"2024-03-04";"TikTok";"5310.544";"0"
"2024-03-05";"Facebook";"50378.10199999999";"0"
"2024-03-05";"Google";"2937.32";"0"
"2024-03-05";"TikTok";"8110.5650000000005";"0"
"2024-03-06";"CJ";"298.429025";"0"
"2024-03-06";"Facebook";"43857.27199999999";"0"
"2024-03-06";"Google";"2267.12";"0"
"2024-03-06";"TikTok";"6339.045";"0"
"2024-03-07";"CJ";"346.76771625000003";"0"
"2024-03-07";"Facebook";"10775.906000000008";"0"
"2024-03-07";"Google";"78.22";"0"
"2024-03-08";"Facebook";"11928.470999999994";"0"
"2024-03-08";"Google";"274.63";"0"
"2024-03-09";"CJ";"131.6210805";"0"
"2024-03-09";"Facebook";"21718.647999999997";"0"
"2024-03-09";"Google";"130.59";"0"
"2024-03-10";"Facebook";"23041.78";"0"
"2024-03-10";"Google";"204.6";"0"
"2024-03-11";"CJ";"296.403345";"0"
"2024-03-11";"Facebook";"23729.793";"0"
"2024-03-11";"Google";"87.27";"0"
"2024-03-12";"CJ";"49.9178128";"0"
"2024-03-12";"Facebook";"17124.932999999997";"0"
"2024-03-12";"Google";"47.21";"0"
"2024-03-13";"Facebook";"25747.438000000002";"0"
"2024-03-13";"Google";"97.92";"0"
"2024-03-14";"Facebook";"20197.30200000001";"0"
"2024-03-14";"Google";"42.35";"0"
"2024-03-15";"CJ";"550.3749982500001";"0"
"2024-03-15";"Facebook";"30698.257000000012";"0"
"2024-03-15";"Google";"162.18";"0"
"2024-03-16";"Facebook";"87423.14799999996";"0"
"2024-03-16";"Google";"111.79";"0"
"2024-03-17";"Facebook";"102800.37599999999";"0"
"2024-03-17";"Google";"247.6";"0"
"2024-03-18";"CJ";"461.11411749999996";"0"
"2024-03-18";"Facebook";"80097.24699999999";"0"
"2024-03-18";"Google";"235.74";"0"
"2024-03-19";"Facebook";"74714.556";"0"
"2024-03-19";"Google";"66.93";"0"
"2024-03-20";"Facebook";"41629.225000000006";"0"
"2024-03-20";"Google";"65.18";"0"
"2024-03-21";"CJ";"136.86189";"0"
"2024-03-21";"Facebook";"40791.166000000005";"0"
"2024-03-21";"Google";"79.25";"0"
"2024-03-22";"CJ";"56.763153";"0"
"2024-03-22";"Facebook";"45597.59099999999";"0"
"2024-03-22";"Google";"77.68";"0"
"2024-03-23";"Facebook";"49898.50599999998";"0"
"2024-03-23";"Google";"57.5";"0"
"2024-03-24";"Facebook";"46776.015999999974";"0"
"2024-03-24";"Google";"116.28";"0"
"2024-03-25";"Facebook";"40894.99299999997";"0"
"2024-03-25";"Google";"117.06";"0"
"2024-03-26";"Facebook";"21558.620999999992";"0"
"2024-03-26";"Google";"56.36";"0"
"2024-03-26";"TikTok";"573.198";"0"
"2024-03-27";"CJ";"407.4673154";"0"
"2024-03-27";"Facebook";"55817.238";"0"
"2024-03-27";"Google";"27.35";"0"
"2024-03-27";"TikTok";"573.538";"0"
"2024-03-28";"Facebook";"49372.11099999999";"0"
"2024-03-28";"Google";"170.9";"0"
"2024-03-28";"TikTok";"574.822";"0"
"2024-03-29";"Facebook";"26383.540999999997";"0"
"2024-03-29";"Google";"73.99";"0"
"2024-03-29";"TikTok";"577.277";"0"
"2024-03-30";"Facebook";"35137.144";"0"
"2024-03-30";"Google";"68.23";"0"
"2024-03-30";"TikTok";"575.49";"0"
"2024-03-31";"Facebook";"43718.91400000001";"0"
"2024-03-31";"Google";"52.11";"0"
"2024-03-31";"TikTok";"575.49";"0"
"2024-04-01";"Facebook";"47300.884999999995";"0"
"2024-04-01";"Google";"67.21";"0"
"2024-04-01";"TikTok";"576.069";"0"
"2024-04-02";"CJ";"183.95014105";"0"
"2024-04-02";"Facebook";"35228.887";"0"
"2024-04-02";"Google";"83.92";"0"
"2024-04-02";"TikTok";"579.687";"0"
"2024-04-03";"Facebook";"30110.435999999994";"0"
"2024-04-03";"Google";"139.14";"0"
"2024-04-03";"TikTok";"578.594";"0"
"2024-04-04";"Facebook";"30917.752999999997";"0"
"2024-04-04";"Google";"44.49";"0"
"2024-04-04";"TikTok";"576.347";"0"
"2024-04-05";"Facebook";"26294.386999999995";"0"
"2024-04-05";"Google";"81.49";"0"
"2024-04-05";"TikTok";"577.183";"0"
"2024-04-06";"Facebook";"28088.858999999997";"0"
"2024-04-06";"Google";"65.91";"0"
"2024-04-06";"TikTok";"579.106";"0"
"2024-04-07";"Facebook";"31130.88599999999";"0"
"2024-04-07";"Google";"36.84";"0"
"2024-04-07";"TikTok";"579.106";"0"
"2024-04-08";"Facebook";"27988.487999999998";"0"
"2024-04-08";"Google";"78.62";"0"
"2024-04-08";"TikTok";"576.386";"0"
"2024-04-09";"Facebook";"26042.771999999997";"0"
"2024-04-09";"Google";"44.7";"0"
"2024-04-09";"TikTok";"573.626";"0"
"2024-04-10";"Facebook";"18460.977";"0"
"2024-04-10";"Google";"75.74";"0"
"2024-04-10";"TikTok";"572.914";"0"
"2024-04-11";"Facebook";"14590.977";"0"
"2024-04-11";"Google";"51.14";"0"
"2024-04-11";"TikTok";"575.725";"0"
"2024-04-12";"Facebook";"22490.968000000008";"0"
"2024-04-12";"Google";"133.65";"0"
"2024-04-12";"TikTok";"301.978";"0"
"2024-04-13";"Facebook";"23661.823";"0"
"2024-04-13";"Google";"62.89";"0"
"2024-04-14";"CJ";"213.16575840000002";"0"
"2024-04-14";"Facebook";"22325.413999999997";"0"
"2024-04-14";"Google";"74.88";"0"
"2024-04-15";"Facebook";"35307.47400000001";"0"
"2024-04-15";"Google";"24.11";"0"
"2024-04-16";"Facebook";"34560.72899999999";"0"
"2024-04-16";"Google";"79.89";"0"
"2024-04-16";"TikTok";"578.948";"0"
"2024-04-17";"Facebook";"31470.603";"0"
"2024-04-17";"Google";"63.54";"0"
"2024-04-17";"TikTok";"581.561";"0"
"2024-04-18";"Facebook";"27914.911999999997";"0"
"2024-04-18";"Google";"107.61";"0"
"2024-04-18";"TikTok";"583.368";"0"
"2024-04-19";"Facebook";"28389.267999999996";"0"
"2024-04-19";"Google";"111.14";"0"
"2024-04-19";"TikTok";"584.642";"0"
"2024-04-20";"CJ";"192.08024000000003";"0"
"2024-04-20";"Facebook";"30579.612";"0"
"2024-04-20";"Google";"79.38";"0"
"2024-04-20";"TikTok";"582.059";"0"
"2024-04-21";"Facebook";"36723.779";"0"
"2024-04-21";"Google";"78.17";"0"
"2024-04-21";"TikTok";"582.059";"0"
"2024-04-22";"Facebook";"28557.489999999998";"0"
"2024-04-22";"Google";"160.19";"0"
"2024-04-22";"TikTok";"581.929";"0"
"2024-04-23";"CJ";"312.83349375";"0"
"2024-04-23";"Facebook";"27154.817000000003";"0"
"2024-04-23";"Google";"52.16";"0"
"2024-04-23";"TikTok";"579.701";"0"
"2024-04-24";"Facebook";"26004.505";"0"
"2024-04-24";"Google";"96.9";"0"
"2024-04-24";"TikTok";"578.471";"0"
"2024-04-25";"Facebook";"27511.517";"0"
"2024-04-25";"Google";"202.43";"0"
"2024-04-25";"TikTok";"582.04";"0"
"2024-04-26";"CJ";"925.3337999999999";"0"
"2024-04-26";"Facebook";"29244.143";"0"
"2024-04-26";"Google";"117.35";"0"
"2024-04-26";"TikTok";"583.643";"0"
"2024-04-27";"CJ";"169.87276799999998";"0"
"2024-04-27";"Facebook";"32679.265000000003";"0"
"2024-04-27";"Google";"153.78";"0"
"2024-04-27";"TikTok";"582.72";"0"
"2024-04-28";"CJ";"822.4673184";"0"
"2024-04-28";"Facebook";"34686.495";"0"
"2024-04-28";"Google";"112.91";"0"
"2024-04-28";"TikTok";"582.72";"0"
"2024-04-29";"CJ";"446.459455";"0"
"2024-04-29";"Facebook";"32988.89";"0"
"2024-04-29";"Google";"123.54";"0"
"2024-04-29";"TikTok";"415.807";"0"
"2024-04-30";"Facebook";"27299.066";"0"
"2024-04-30";"Google";"120.76";"0"
"2024-05-01";"Facebook";"42920.60500000002";"0"
"2024-05-01";"Google";"110.234";"0"
"2024-05-02";"Facebook";"35185.264";"0"
"2024-05-02";"Google";"123.228";"0"
"2024-05-03";"Facebook";"42411.492000000006";"0"
"2024-05-03";"Google";"158.102";"0"
"2024-05-04";"CJ";"321.901238";"0"
"2024-05-04";"Facebook";"44613.119000000006";"0"
"2024-05-04";"Google";"78.086";"0"
"2024-05-05";"Facebook";"47668.08899999999";"0"
"2024-05-05";"Google";"102.757";"0"
"2024-05-06";"CJ";"401.16758175";"0"
"2024-05-06";"Facebook";"46440.16400000001";"0"
"2024-05-06";"Google";"108.38";"0"
"2024-05-07";"Facebook";"48879.76100000003";"0"
"2024-05-07";"Google";"103.71";"0"
"2024-05-08";"CJ";"446.59352499999994";"0"
"2024-05-08";"Facebook";"46467.353";"0"
"2024-05-08";"Google";"107.29";"0"
"2024-05-09";"Facebook";"50148.74099999999";"0"
"2024-05-09";"Google";"88.16";"0"
"2024-05-10";"CJ";"187.5051319";"0"
"2024-05-10";"Facebook";"44945.152000000024";"0"
"2024-05-10";"Google";"132.93";"0"
"2024-05-11";"CJ";"882.69025";"0"
"2024-05-11";"Facebook";"33731.80800000005";"0"
"2024-05-11";"Google";"162.7";"0"
"2024-05-12";"Facebook";"26906.461000000003";"0"
"2024-05-12";"Google";"80.119";"0"
"2024-05-13";"Facebook";"29408.33999999999";"0"
"2024-05-13";"Google";"82.26";"0"
"2024-05-14";"Facebook";"43050.475999999995";"0"
"2024-05-14";"Google";"56.8";"0"
"2024-05-15";"Facebook";"44688.229";"0"
"2024-05-15";"Google";"96.97";"0"
"2024-05-16";"Facebook";"32525.169999999984";"0"
"2024-05-16";"Google";"38.41";"0"
"2024-05-17";"CJ";"799.0839961999999";"0"
"2024-05-17";"Facebook";"32364.881000000016";"0"
"2024-05-17";"Google";"54.74";"0"
"2024-05-18";"Facebook";"33326.91200000003";"0"
"2024-05-18";"Google";"124.8";"0"
"2024-05-19";"Facebook";"32799.93300000002";"0"
"2024-05-19";"Google";"137.55";"0"
"2024-05-20";"Facebook";"30749.493999999984";"0"
"2024-05-20";"Google";"108.05";"0"
"2024-05-21";"Facebook";"30255.638";"0"
"2024-05-21";"Google";"120.38";"0"
"2024-05-22";"Facebook";"25286.198999999997";"0"
"2024-05-22";"Google";"49.35";"0"
"2024-05-23";"CJ";"439.5642800000001";"0"
"2024-05-23";"Facebook";"28779.979000000007";"0"
"2024-05-23";"Google";"55.4";"0"
