"Channel group";"Channel";"Days";"Marketing spend";"Compare range: Marketing spend"
"Search Paid";"Google";"2024-12-11";"5854.031";"0"
"Social Paid";"Facebook";"2024-12-11";"13796.777999999984";"0"
"Affiliate";"CJ";"2024-12-12";"2063.8358596";"0"
"Search Paid";"Google";"2024-12-12";"6090.147999999999";"0"
"Social Paid";"Facebook";"2024-12-12";"15182.066999999963";"0"
"Affiliate";"CJ";"2024-12-13";"1842.7879750000002";"0"
"Search Paid";"Google";"2024-12-13";"6191.703999999999";"0"
"Social Paid";"Facebook";"2024-12-13";"16566.60899999993";"0"
"Affiliate";"CJ";"2024-12-14";"1827.5670566200001";"0"
"Search Paid";"Google";"2024-12-14";"5586.791";"0"
"Social Paid";"Facebook";"2024-12-14";"15699.778999999986";"0"
"Affiliate";"CJ";"2024-12-15";"3893.7644804799997";"0"
"Search Paid";"Google";"2024-12-15";"6274.484";"0"
"Social Paid";"Facebook";"2024-12-15";"17922.85899999998";"0"
"Affiliate";"CJ";"2024-12-16";"4065.30002858";"0"
"Search Paid";"Google";"2024-12-16";"7433.200000000001";"0"
"Social Paid";"Facebook";"2024-12-16";"16822.49999999997";"0"
"Affiliate";"CJ";"2024-12-17";"1445.6832846400002";"0"
"Search Paid";"Google";"2024-12-17";"7373.589";"0"
"Social Paid";"Facebook";"2024-12-17";"16150.94400000004";"0"
"Affiliate";"CJ";"2024-12-18";"2908.57984074";"0"
"Search Paid";"Google";"2024-12-18";"6851.32";"0"
"Social Paid";"Facebook";"2024-12-18";"13431.219999999983";"0"
"Affiliate";"CJ";"2024-12-19";"1147.16273875";"0"
"Search Paid";"Google";"2024-12-19";"7248.284";"0"
"Social Paid";"Facebook";"2024-12-19";"10096.098999999993";"0"
"Affiliate";"CJ";"2024-12-20";"272.8753614";"0"
"Search Paid";"Google";"2024-12-20";"4545.113";"0"
"Social Paid";"Facebook";"2024-12-20";"9892.696999999964";"0"
"Affiliate";"CJ";"2024-12-21";"883.6397088000001";"0"
"Search Paid";"Google";"2024-12-21";"5871.471";"0"
"Social Paid";"Facebook";"2024-12-21";"9335.69599999998";"0"
"Affiliate";"CJ";"2024-12-22";"2049.9681492399995";"0"
"Search Paid";"Google";"2024-12-22";"5367.974";"0"
"Social Paid";"Facebook";"2024-12-22";"39614.42400000003";"0"
"Affiliate";"CJ";"2024-12-23";"1551.9227562";"0"
"Search Paid";"Google";"2024-12-23";"4474.119000000001";"0"
"Social Paid";"Facebook";"2024-12-23";"33797.28799999999";"0"
"Affiliate";"CJ";"2024-12-24";"424.1132025";"0"
"Search Paid";"Google";"2024-12-24";"4198.321";"0"
"Social Paid";"Facebook";"2024-12-24";"28124.72299999997";"0"
"Affiliate";"CJ";"2024-12-25";"720.04454902";"0"
"Search Paid";"Google";"2024-12-25";"3638.2459999999996";"0"
"Social Paid";"Facebook";"2024-12-25";"28364.82300000002";"0"
"Affiliate";"CJ";"2024-12-26";"1400.8830571";"0"
"Search Paid";"Google";"2024-12-26";"6305.217000000001";"0"
"Social Paid";"Facebook";"2024-12-26";"23389.81799999997";"0"
"Affiliate";"CJ";"2024-12-27";"469.1968802";"0"
"Search Paid";"Google";"2024-12-27";"4374.157";"0"
"Social Paid";"Facebook";"2024-12-27";"16894.239999999987";"0"
"Affiliate";"CJ";"2024-12-28";"3262.9953893599995";"0"
"Search Paid";"Google";"2024-12-28";"4085.886";"0"
"Social Paid";"Facebook";"2024-12-28";"16277.453999999985";"0"
"Affiliate";"CJ";"2024-12-29";"2983.1547284999997";"0"
"Search Paid";"Google";"2024-12-29";"4475.817";"0"
"Social Paid";"Facebook";"2024-12-29";"19195.966999999975";"0"
"Affiliate";"CJ";"2024-12-30";"3658.4566261000004";"0"
"Search Paid";"Google";"2024-12-30";"4191.693";"0"
"Social Paid";"Facebook";"2024-12-30";"18623.39399999999";"0"
"Affiliate";"CJ";"2024-12-31";"1966.8330423000002";"0"
"Search Paid";"Google";"2024-12-31";"2975.098";"0"
"Social Paid";"Facebook";"2024-12-31";"16997.38899999998";"0"
"Affiliate";"CJ";"2025-01-01";"2158.2184975";"0"
"Search Paid";"Google";"2025-01-01";"3291.1820000000002";"0"
"Social Paid";"Facebook";"2025-01-01";"20003.339999999982";"0"
"Affiliate";"CJ";"2025-01-02";"2277.0560605";"0"
"Search Paid";"Google";"2025-01-02";"5177.093";"0"
"Social Paid";"Facebook";"2025-01-02";"17921.073999999997";"0"
"Affiliate";"CJ";"2025-01-03";"820.0848365999999";"0"
"Search Paid";"Google";"2025-01-03";"4571.567";"0"
"Social Paid";"Facebook";"2025-01-03";"16060.491999999966";"0"
"Affiliate";"CJ";"2025-01-04";"2751.3317146";"0"
"Search Paid";"Google";"2025-01-04";"4772.706999999999";"0"
"Social Paid";"Facebook";"2025-01-04";"16181.908";"0"
"Affiliate";"CJ";"2025-01-05";"4888.985144800001";"0"
"Search Paid";"Google";"2025-01-05";"6133.527";"0"
"Social Paid";"Facebook";"2025-01-05";"25390.61700000002";"0"
"Affiliate";"CJ";"2025-01-06";"2668.0469075";"0"
"Search Paid";"Google";"2025-01-06";"6548.842000000001";"0"
"Social Paid";"Facebook";"2025-01-06";"28074.525000000034";"0"
"Affiliate";"CJ";"2025-01-07";"2063.9432038";"0"
"Search Paid";"Google";"2025-01-07";"5751.0740000000005";"0"
"Social Paid";"Facebook";"2025-01-07";"29676.555999999953";"0"
"Affiliate";"CJ";"2025-01-08";"2625.3722547";"0"
"Search Paid";"Google";"2025-01-08";"6225.442000000001";"0"
"Social Paid";"Facebook";"2025-01-08";"24343.86800000001";"0"
"Affiliate";"CJ";"2025-01-09";"3875.4027088500006";"0"
"Search Paid";"Google";"2025-01-09";"6776.307000000002";"0"
"Social Paid";"Facebook";"2025-01-09";"25732.030000000013";"0"
"Affiliate";"CJ";"2025-01-10";"3443.0728857000004";"0"
"Search Paid";"Google";"2025-01-10";"4171.927";"0"
"Social Paid";"Facebook";"2025-01-10";"23427.061999999954";"0"
"Affiliate";"CJ";"2025-01-11";"3100.1852299";"0"
"Search Paid";"Google";"2025-01-11";"5566.832999999999";"0"
"Social Paid";"Facebook";"2025-01-11";"21826.634999999987";"0"
"Affiliate";"CJ";"2025-01-12";"2751.64575576";"0"
"Search Paid";"Google";"2025-01-12";"6352.607";"0"
"Social Paid";"Facebook";"2025-01-12";"26964.996";"0"
"Affiliate";"CJ";"2025-01-13";"1480.4220689999997";"0"
"Search Paid";"Google";"2025-01-13";"6215.214";"0"
"Social Paid";"Facebook";"2025-01-13";"21840.49900000001";"0"
"Affiliate";"CJ";"2025-01-14";"2008.9064226";"0"
"Search Paid";"Google";"2025-01-14";"4703.598999999999";"0"
"Social Paid";"Facebook";"2025-01-14";"17307.591000000004";"0"
"Affiliate";"CJ";"2025-01-15";"2371.6539957000005";"0"
"Search Paid";"Google";"2025-01-15";"5588.303";"0"
"Social Paid";"Facebook";"2025-01-15";"17488.526000000034";"0"
"Affiliate";"CJ";"2025-01-16";"1917.8952869000002";"0"
"Search Paid";"Google";"2025-01-16";"5693.555";"0"
"Social Paid";"Facebook";"2025-01-16";"16396.094000000023";"0"
"Affiliate";"CJ";"2025-01-17";"2714.2127011999996";"0"
"Search Paid";"Google";"2025-01-17";"4412.642";"0"
"Social Paid";"Facebook";"2025-01-17";"17532.55399999999";"0"
"Affiliate";"CJ";"2025-01-18";"1723.3659970000003";"0"
"Search Paid";"Google";"2025-01-18";"5833.956";"0"
"Social Paid";"Facebook";"2025-01-18";"13125.862000000008";"0"
"Affiliate";"CJ";"2025-01-19";"2073.4097919200003";"0"
"Search Paid";"Google";"2025-01-19";"4332.847";"0"
"Social Paid";"Facebook";"2025-01-19";"11644.21200000001";"0"
"Affiliate";"CJ";"2025-01-20";"1826.84293635";"0"
"Search Paid";"Google";"2025-01-20";"4842.839";"0"
"Social Paid";"Facebook";"2025-01-20";"7697.448000000002";"0"
"Affiliate";"CJ";"2025-01-21";"2959.27580604";"0"
"Search Paid";"Google";"2025-01-21";"4291.192";"0"
"Social Paid";"Facebook";"2025-01-21";"8490.987999999998";"0"
"Affiliate";"CJ";"2025-01-22";"486.9174695";"0"
"Search Paid";"Google";"2025-01-22";"5971.787";"0"
"Social Paid";"Facebook";"2025-01-22";"10830.810999999969";"0"
"Affiliate";"CJ";"2025-01-23";"1419.8067658500001";"0"
"Search Paid";"Google";"2025-01-23";"5051.227999999999";"0"
"Social Paid";"Facebook";"2025-01-23";"10720.798999999977";"0"
"Affiliate";"CJ";"2025-01-24";"410.67131040000004";"0"
"Search Paid";"Google";"2025-01-24";"1763.6919999999998";"0"
"Social Paid";"Facebook";"2025-01-24";"10235.169999999984";"0"
"Affiliate";"CJ";"2025-01-25";"1442.1081582";"0"
"Search Paid";"Google";"2025-01-25";"1490.08";"0"
"Social Paid";"Facebook";"2025-01-25";"10248.776000000038";"0"
"Affiliate";"CJ";"2025-01-26";"3158.7914165999996";"0"
"Search Paid";"Google";"2025-01-26";"3200.23";"0"
"Social Paid";"Facebook";"2025-01-26";"10824.765000000023";"0"
"Affiliate";"CJ";"2025-01-27";"1972.8236995999996";"0"
"Search Paid";"Google";"2025-01-27";"2430.1630000000005";"0"
"Social Paid";"Facebook";"2025-01-27";"10702.239999999985";"0"
"Affiliate";"CJ";"2025-01-28";"728.6565874999999";"0"
"Search Paid";"Google";"2025-01-28";"2192.8089999999997";"0"
"Social Paid";"Facebook";"2025-01-28";"12835.885999999979";"0"
"Affiliate";"CJ";"2025-01-29";"661.6007262000002";"0"
"Search Paid";"Google";"2025-01-29";"2378.5290000000005";"0"
"Social Paid";"Facebook";"2025-01-29";"12230.612999999994";"0"
"Affiliate";"CJ";"2025-01-30";"688.7345237";"0"
"Search Paid";"Google";"2025-01-30";"1573.7920000000001";"0"
"Social Paid";"Facebook";"2025-01-30";"11877.851999999995";"0"
"Affiliate";"CJ";"2025-01-31";"2332.2639532500007";"0"
"Search Paid";"Google";"2025-01-31";"2247.743";"0"
"Social Paid";"Facebook";"2025-01-31";"7159.366999999989";"0"
"Affiliate";"CJ";"2025-02-01";"1266.8612608";"0"
"Search Paid";"Google";"2025-02-01";"2672.249";"0"
"Social Paid";"Facebook";"2025-02-01";"5484.534000000004";"0"
"Affiliate";"CJ";"2025-02-02";"3202.98150656";"0"
"Search Paid";"Google";"2025-02-02";"2953.4030000000002";"0"
"Social Paid";"Facebook";"2025-02-02";"6915.518000000005";"0"
"Affiliate";"CJ";"2025-02-03";"1850.2437439999999";"0"
"Search Paid";"Google";"2025-02-03";"2526.0960000000005";"0"
"Social Paid";"Facebook";"2025-02-03";"8420.577000000003";"0"
"Affiliate";"CJ";"2025-02-04";"810.7073121000001";"0"
"Search Paid";"Google";"2025-02-04";"3658.7509999999997";"0"
"Social Paid";"Facebook";"2025-02-04";"12164.640999999978";"0"
"Affiliate";"CJ";"2025-02-05";"2558.700716";"0"
"Search Paid";"Google";"2025-02-05";"3845.3309999999997";"0"
"Social Paid";"Facebook";"2025-02-05";"15982.770999999982";"0"
"Affiliate";"CJ";"2025-02-06";"3923.7487683";"0"
"Search Paid";"Google";"2025-02-06";"3886.681";"0"
"Social Paid";"Facebook";"2025-02-06";"14940.615000000002";"0"
"Affiliate";"CJ";"2025-02-07";"1580.1415143800002";"0"
"Search Paid";"Google";"2025-02-07";"5172.073";"0"
"Social Paid";"Facebook";"2025-02-07";"14907.082000000002";"0"
"Affiliate";"CJ";"2025-02-08";"1665.5794849200001";"0"
"Search Paid";"Google";"2025-02-08";"4588.328";"0"
"Social Paid";"Facebook";"2025-02-08";"13816.421000000013";"0"
"Affiliate";"CJ";"2025-02-09";"1556.37820968";"0"
"Search Paid";"Google";"2025-02-09";"5522.984";"0"
"Social Paid";"Facebook";"2025-02-09";"15994.863000000014";"0"
"Affiliate";"CJ";"2025-02-10";"1246.6143432";"0"
"Search Paid";"Google";"2025-02-10";"4186.53";"0"
"Social Paid";"Facebook";"2025-02-10";"15034.090999999986";"0"
"Affiliate";"CJ";"2025-02-11";"3039.875240199999";"0"
"Search Paid";"Google";"2025-02-11";"3444.224";"0"
"Social Paid";"Facebook";"2025-02-11";"10595.792000000009";"0"
"Affiliate";"CJ";"2025-02-12";"2021.4622696000004";"0"
"Search Paid";"Google";"2025-02-12";"3622.457";"0"
"Social Paid";"Facebook";"2025-02-12";"10083.213000000003";"0"
"Affiliate";"CJ";"2025-02-13";"1284.8931476000002";"0"
"Search Paid";"Google";"2025-02-13";"3984.0560000000005";"0"
"Social Paid";"Facebook";"2025-02-13";"12894.369000000017";"0"
"Affiliate";"CJ";"2025-02-14";"2276.5906199999995";"0"
"Search Paid";"Google";"2025-02-14";"3239.0519999999997";"0"
"Social Paid";"Facebook";"2025-02-14";"10600.38899999999";"0"
"Affiliate";"CJ";"2025-02-15";"2210.2852668";"0"
"Search Paid";"Google";"2025-02-15";"2993.322";"0"
"Social Paid";"Facebook";"2025-02-15";"6098.970999999981";"0"
"Affiliate";"CJ";"2025-02-16";"1820.1971848800008";"0"
"Search Paid";"Google";"2025-02-16";"4055.407";"0"
"Social Paid";"Facebook";"2025-02-16";"7641.035999999997";"0"
"Affiliate";"CJ";"2025-02-17";"2389.702901495";"0"
"Search Paid";"Google";"2025-02-17";"3750.7639999999997";"0"
"Social Paid";"Facebook";"2025-02-17";"6002.969999999997";"0"
"Affiliate";"CJ";"2025-02-18";"690.31687725";"0"
"Search Paid";"Google";"2025-02-18";"3220.68";"0"
"Social Paid";"Facebook";"2025-02-18";"6433.977000000003";"0"
"Affiliate";"CJ";"2025-02-19";"1550.92043083";"0"
"Search Paid";"Google";"2025-02-19";"2957.9539999999997";"0"
"Social Paid";"Facebook";"2025-02-19";"7013.077999999994";"0"
"Affiliate";"CJ";"2025-02-20";"2622.96049785";"0"
"Search Paid";"Google";"2025-02-20";"2035.6499999999999";"0"
"Social Paid";"Facebook";"2025-02-20";"6537.048999999993";"0"
"Affiliate";"CJ";"2025-02-21";"2005.6966160000002";"0"
"Search Paid";"Google";"2025-02-21";"1407.584";"0"
"Social Paid";"Facebook";"2025-02-21";"6272.487000000026";"0"
"Affiliate";"CJ";"2025-02-22";"2385.8223859499994";"0"
"Search Paid";"Google";"2025-02-22";"1536.191";"0"
"Social Paid";"Facebook";"2025-02-22";"6421.48900000002";"0"
"Affiliate";"CJ";"2025-02-23";"3280.4126385499994";"0"
"Search Paid";"Google";"2025-02-23";"2134.391";"0"
"Social Paid";"Facebook";"2025-02-23";"7122.101000000016";"0"
"Affiliate";"CJ";"2025-02-24";"1386.4535104000001";"0"
"Search Paid";"Google";"2025-02-24";"1766.228";"0"
"Social Paid";"Facebook";"2025-02-24";"6341.087000000029";"0"
"Affiliate";"CJ";"2025-02-25";"1828.342635";"0"
"Search Paid";"Google";"2025-02-25";"2093.66";"0"
"Social Paid";"Facebook";"2025-02-25";"7497.349000000006";"0"
"Affiliate";"CJ";"2025-02-26";"2355.4216944";"0"
"Search Paid";"Google";"2025-02-26";"2571.2459999999996";"0"
"Social Paid";"Facebook";"2025-02-26";"10859.723000000036";"0"
"Affiliate";"CJ";"2025-02-27";"2054.3475145049997";"0"
"Search Paid";"Google";"2025-02-27";"3085.1749999999997";"0"
"Social Paid";"Facebook";"2025-02-27";"11020.035999999976";"0"
"Affiliate";"CJ";"2025-02-28";"1814.4063454500001";"0"
"Search Paid";"Google";"2025-02-28";"2743.718";"0"
"Social Paid";"Facebook";"2025-02-28";"10709.709000000026";"0"
"Affiliate";"CJ";"2025-03-01";"2145.6636374000004";"0"
"Search Paid";"Google";"2025-03-01";"2821.2159999999994";"0"
"Social Paid";"Facebook";"2025-03-01";"10136.551000000025";"0"
"Affiliate";"CJ";"2025-03-02";"3072.001986";"0"
"Search Paid";"Google";"2025-03-02";"3428.2739999999994";"0"
"Social Paid";"Facebook";"2025-03-02";"12220.18800000002";"0"
"Affiliate";"CJ";"2025-03-03";"2575.3067020000003";"0"
"Search Paid";"Google";"2025-03-03";"3533.198";"0"
"Social Paid";"Facebook";"2025-03-03";"9987.206000000015";"0"
"Affiliate";"CJ";"2025-03-04";"4509.1333986";"0"
"Search Paid";"Google";"2025-03-04";"3397.929";"0"
"Social Paid";"Facebook";"2025-03-04";"10052.282999999978";"0"
"Affiliate";"CJ";"2025-03-05";"1813.8570210000003";"0"
"Search Paid";"Google";"2025-03-05";"3084.688";"0"
"Social Paid";"Facebook";"2025-03-05";"10718.216000000006";"0"
"Affiliate";"CJ";"2025-03-06";"3002.5125144000003";"0"
"Search Paid";"Google";"2025-03-06";"2767.142";"0"
"Social Paid";"Facebook";"2025-03-06";"9518.966999999984";"0"
"Affiliate";"CJ";"2025-03-07";"1376.2498902500001";"0"
"Search Paid";"Google";"2025-03-07";"2959.919";"0"
"Social Paid";"Facebook";"2025-03-07";"8924.20199999999";"0"
"Affiliate";"CJ";"2025-03-08";"2364.0513695199998";"0"
"Search Paid";"Google";"2025-03-08";"3173.938";"0"
"Social Paid";"Facebook";"2025-03-08";"8279.975000000011";"0"
"Affiliate";"CJ";"2025-03-09";"3424.5358860799997";"0"
"Search Paid";"Google";"2025-03-09";"3518.819";"0"
"Social Paid";"Facebook";"2025-03-09";"9731.797000000002";"0"
"Affiliate";"CJ";"2025-03-10";"2840.957253";"0"
"Search Paid";"Google";"2025-03-10";"3422.5460000000003";"0"
"Social Paid";"Facebook";"2025-03-10";"10084.230000000029";"0"
"Affiliate";"CJ";"2025-03-11";"2103.2580852";"0"
"Search Paid";"Google";"2025-03-11";"3004.0380000000005";"0"
"Social Paid";"Facebook";"2025-03-11";"8483.084000000017";"0"
"Affiliate";"CJ";"2025-03-12";"895.1384063";"0"
"Search Paid";"Google";"2025-03-12";"2905.6459999999997";"0"
"Social Paid";"Facebook";"2025-03-12";"8410.843999999988";"0"
"Affiliate";"CJ";"2025-03-13";"1655.9772369";"0"
"Search Paid";"Google";"2025-03-13";"2950.5530000000003";"0"
"Social Paid";"Facebook";"2025-03-13";"8727.887000000006";"0"
"Affiliate";"CJ";"2025-03-14";"1618.2640346849998";"0"
"Search Paid";"Google";"2025-03-14";"2626.974";"0"
"Social Paid";"Facebook";"2025-03-14";"9023.642999999982";"0"
"Affiliate";"CJ";"2025-03-15";"2586.9512968500003";"0"
"Search Paid";"Google";"2025-03-15";"2586.9090000000006";"0"
"Social Paid";"Facebook";"2025-03-15";"7873.977000000015";"0"
"Affiliate";"CJ";"2025-03-16";"2056.8790099000003";"0"
"Search Paid";"Google";"2025-03-16";"3180.0759999999996";"0"
"Social Paid";"Facebook";"2025-03-16";"9913.135000000013";"0"
"Affiliate";"CJ";"2025-03-17";"3057.1674058500003";"0"
"Search Paid";"Google";"2025-03-17";"3187.4060000000004";"0"
"Social Paid";"Facebook";"2025-03-17";"18155.394000000026";"0"
"Affiliate";"CJ";"2025-03-18";"2876.2765075";"0"
"Search Paid";"Google";"2025-03-18";"3582.214";"0"
"Social Paid";"Facebook";"2025-03-18";"13193.826";"0"
"Affiliate";"CJ";"2025-03-19";"1050.2644296";"0"
"Search Paid";"Google";"2025-03-19";"4574.356";"0"
"Social Paid";"Facebook";"2025-03-19";"11391.587999999963";"0"
"Affiliate";"CJ";"2025-03-20";"3423.4871957999994";"0"
"Search Paid";"Google";"2025-03-20";"3010.079";"0"
"Social Paid";"Facebook";"2025-03-20";"11401.538000000033";"0"
"Affiliate";"CJ";"2025-03-21";"985.3464421000001";"0"
"Search Paid";"Google";"2025-03-21";"2813.3269999999998";"0"
"Social Paid";"Facebook";"2025-03-21";"6974.694999999989";"0"
"Affiliate";"CJ";"2025-03-22";"3018.5618953450003";"0"
"Search Paid";"Google";"2025-03-22";"2963.304";"0"
"Social Paid";"Facebook";"2025-03-22";"8030.187";"0"
"Affiliate";"CJ";"2025-03-23";"1817.6331305";"0"
"Search Paid";"Google";"2025-03-23";"3339.7479999999996";"0"
"Social Paid";"Facebook";"2025-03-23";"9347.602000000026";"0"
"Affiliate";"CJ";"2025-03-24";"3289.16834275";"0"
"Search Paid";"Google";"2025-03-24";"2942.063";"0"
"Social Paid";"Facebook";"2025-03-24";"9169.729999999996";"0"
"Affiliate";"CJ";"2025-03-25";"2464.6066093";"0"
"Search Paid";"Google";"2025-03-25";"2806.375";"0"
"Social Paid";"Facebook";"2025-03-25";"7918.395000000033";"0"
"Affiliate";"CJ";"2025-03-26";"3019.1653705500003";"0"
"Search Paid";"Google";"2025-03-26";"2743.891";"0"
"Social Paid";"Facebook";"2025-03-26";"8774.230000000025";"0"
"Affiliate";"CJ";"2025-03-27";"3078.4573470000005";"0"
"Search Paid";"Google";"2025-03-27";"2698.982";"0"
"Social Paid";"Facebook";"2025-03-27";"9613.37799999996";"0"
"Affiliate";"CJ";"2025-03-28";"1519.12891455";"0"
"Search Paid";"Google";"2025-03-28";"2710.382";"0"
"Social Paid";"Facebook";"2025-03-28";"7688.568999999992";"0"
"Affiliate";"CJ";"2025-03-29";"6301.311559950001";"0"
"Search Paid";"Google";"2025-03-29";"2713.120999999999";"0"
"Social Paid";"Facebook";"2025-03-29";"7817.046000000024";"0"
"Affiliate";"CJ";"2025-03-30";"2638.5437903";"0"
"Search Paid";"Google";"2025-03-30";"2816.423";"0"
"Social Paid";"Facebook";"2025-03-30";"9336.443000000036";"0"
"Affiliate";"CJ";"2025-03-31";"5064.572907";"0"
"Search Paid";"Google";"2025-03-31";"2623.202";"0"
"Social Paid";"Facebook";"2025-03-31";"8848.844999999976";"0"
"Affiliate";"CJ";"2025-04-01";"1110.35076075";"0"
"Search Paid";"Google";"2025-04-01";"3338.863";"0"
"Social Paid";"Facebook";"2025-04-01";"9666.374999999998";"0"
"Affiliate";"CJ";"2025-04-02";"1816.59884715";"0"
"Search Paid";"Google";"2025-04-02";"1968.8199999999997";"0"
"Social Paid";"Facebook";"2025-04-02";"10571.33100000001";"0"
"Affiliate";"CJ";"2025-04-03";"1886.5454822500003";"0"
"Search Paid";"Google";"2025-04-03";"1439.902";"0"
"Social Paid";"Facebook";"2025-04-03";"9599.686000000036";"0"
"Affiliate";"CJ";"2025-04-04";"2015.9548965000001";"0"
"Search Paid";"Google";"2025-04-04";"2205.025";"0"
"Social Paid";"Facebook";"2025-04-04";"10189.565999999986";"0"
"Affiliate";"CJ";"2025-04-05";"3034.7626478399998";"0"
"Search Paid";"Google";"2025-04-05";"2304.643";"0"
"Social Paid";"Facebook";"2025-04-05";"11347.148000000034";"0"
"Affiliate";"CJ";"2025-04-06";"4460.8820936";"0"
"Search Paid";"Google";"2025-04-06";"3194.01";"0"
"Social Paid";"Facebook";"2025-04-06";"12163.694000000007";"0"
"Affiliate";"CJ";"2025-04-07";"2832.1787856";"0"
"Search Paid";"Google";"2025-04-07";"3200.5109999999995";"0"
"Social Paid";"Facebook";"2025-04-07";"11996.734999999935";"0"
"Affiliate";"CJ";"2025-04-08";"3151.39179575";"0"
"Search Paid";"Google";"2025-04-08";"3112.5259999999994";"0"
"Social Paid";"Facebook";"2025-04-08";"12952.688999999988";"0"
"Affiliate";"CJ";"2025-04-09";"2360.44931025";"0"
"Search Paid";"Google";"2025-04-09";"2712.214";"0"
"Social Paid";"Facebook";"2025-04-09";"14189.576999999997";"0"
"Affiliate";"CJ";"2025-04-10";"794.3121430000001";"0"
"Search Paid";"Google";"2025-04-10";"2859.622";"0"
"Social Paid";"Facebook";"2025-04-10";"13874.70600000003";"0"
"Affiliate";"CJ";"2025-04-11";"1469.9614255000001";"0"
"Search Paid";"Google";"2025-04-11";"2272.407";"0"
"Social Paid";"Facebook";"2025-04-11";"14826.467999999937";"0"
"Affiliate";"CJ";"2025-04-12";"2530.1446414800002";"0"
"Search Paid";"Google";"2025-04-12";"3393.041";"0"
"Social Paid";"Facebook";"2025-04-12";"13692.412999999975";"0"
"Affiliate";"CJ";"2025-04-13";"5159.20017944";"0"
"Search Paid";"Google";"2025-04-13";"4292.363";"0"
"Social Paid";"Facebook";"2025-04-13";"15752.321999999946";"0"
"Affiliate";"CJ";"2025-04-14";"1816.6018349";"0"
"Search Paid";"Google";"2025-04-14";"6440.927999999999";"0"
"Social Paid";"Facebook";"2025-04-14";"14383.790999999965";"0"
"Affiliate";"CJ";"2025-04-15";"2030.1476";"0"
"Search Paid";"Google";"2025-04-15";"6967.67";"0"
"Social Paid";"Facebook";"2025-04-15";"14143.411999999964";"0"
"Affiliate";"CJ";"2025-04-16";"2307.418364";"0"
"Search Paid";"Google";"2025-04-16";"5721.434";"0"
"Social Paid";"Facebook";"2025-04-16";"14660.307000000012";"0"
"Affiliate";"CJ";"2025-04-17";"1391.4450732";"0"
"Search Paid";"Google";"2025-04-17";"5418.734";"0"
"Social Paid";"Facebook";"2025-04-17";"13979.17499999993";"0"
"Affiliate";"CJ";"2025-04-18";"1466.6412462";"0"
"Search Paid";"Google";"2025-04-18";"5430.646";"0"
"Social Paid";"Facebook";"2025-04-18";"14658.069999999947";"0"
"Affiliate";"CJ";"2025-04-19";"1749.5744409";"0"
"Search Paid";"Google";"2025-04-19";"4432.7959999999985";"0"
"Social Paid";"Facebook";"2025-04-19";"13020.073000000006";"0"
"Affiliate";"CJ";"2025-04-20";"2182.8978171";"0"
"Search Paid";"Google";"2025-04-20";"4840.514999999999";"0"
"Social Paid";"Facebook";"2025-04-20";"14588.078999999983";"0"
"Affiliate";"CJ";"2025-04-21";"2867.802487";"0"
"Search Paid";"Google";"2025-04-21";"4347.484";"0"
"Social Paid";"Facebook";"2025-04-21";"14282.609999999948";"0"
"Affiliate";"CJ";"2025-04-22";"1829.1964446";"0"
"Search Paid";"Google";"2025-04-22";"4234.5380000000005";"0"
"Social Paid";"Facebook";"2025-04-22";"11498.340999999999";"0"
"Affiliate";"CJ";"2025-04-23";"1230.8777399800001";"0"
"Search Paid";"Google";"2025-04-23";"4942.9439999999995";"0"
"Social Paid";"Facebook";"2025-04-23";"14999.044999999918";"0"
"Affiliate";"CJ";"2025-04-24";"2365.620345";"0"
"Search Paid";"Google";"2025-04-24";"4536.803";"0"
"Social Paid";"Facebook";"2025-04-24";"19153.136";"0"
"Affiliate";"CJ";"2025-04-25";"3442.53301175";"0"
"Search Paid";"Google";"2025-04-25";"4269.711000000001";"0"
"Social Paid";"Facebook";"2025-04-25";"16501.501999999986";"0"
"Affiliate";"CJ";"2025-04-26";"1743.23556104";"0"
"Search Paid";"Google";"2025-04-26";"4263.596";"0"
"Social Paid";"Facebook";"2025-04-26";"15589.187000000022";"0"
"Affiliate";"CJ";"2025-04-27";"4015.7074056799997";"0"
"Search Paid";"Google";"2025-04-27";"5462.835";"0"
"Social Paid";"Facebook";"2025-04-27";"16704.585000000003";"0"
"Affiliate";"CJ";"2025-04-28";"4163.671352900001";"0"
"Search Paid";"Google";"2025-04-28";"5289.244";"0"
"Social Paid";"Facebook";"2025-04-28";"16241.099000000018";"0"
"Affiliate";"CJ";"2025-04-29";"2990.444002";"0"
"Search Paid";"Google";"2025-04-29";"5556.383";"0"
"Social Paid";"Facebook";"2025-04-29";"13985.506999999994";"0"
"Affiliate";"CJ";"2025-04-30";"2967.0819192000004";"0"
"Search Paid";"Google";"2025-04-30";"4883.107";"0"
"Social Paid";"Facebook";"2025-04-30";"12310.49500000005";"0"
"Affiliate";"CJ";"2025-05-01";"1395.1235168500002";"0"
"Search Paid";"Google";"2025-05-01";"5441.583";"0"
"Social Paid";"Facebook";"2025-05-01";"13313.680000000013";"0"
"Affiliate";"CJ";"2025-05-02";"1765.3939679200003";"0"
"Search Paid";"Google";"2025-05-02";"3949.7700000000004";"0"
"Social Paid";"Facebook";"2025-05-02";"12542.73899999999";"0"
"Affiliate";"CJ";"2025-05-03";"2843.9567002800004";"0"
"Search Paid";"Google";"2025-05-03";"4955.814";"0"
"Social Paid";"Facebook";"2025-05-03";"13245.894000000011";"0"
